40,Color [A=255, R=255, G=206, B=31]
80,Color [A=255, R=0, G=0, B=0]
5160,Color [A=255, R=255, G=255, B=255]
5200,Color [A=255, R=0, G=0, B=0]
21880,Color [A=255, R=255, G=255, B=255]
21920,Color [A=255, R=0, G=0, B=0]
87440,Color [A=255, R=255, G=255, B=255]
119600,Color [A=255, R=255, G=255, B=255]
119640,Color [A=255, R=0, G=0, B=0]
133720,Color [A=255, R=255, G=255, B=255]
133760,Color [A=255, R=0, G=0, B=0]
141040,Color [A=255, R=255, G=255, B=255]
141080,Color [A=255, R=0, G=0, B=0]
177360,Color [A=255, R=255, G=255, B=255]
177400,Color [A=255, R=0, G=0, B=0]
179640,Color [A=255, R=255, G=255, B=255]
179680,Color [A=255, R=0, G=0, B=0]
195280,Color [A=255, R=255, G=255, B=255]
195320,Color [A=255, R=0, G=0, B=0]
203360,Color [A=255, R=255, G=255, B=255]
203400,Color [A=255, R=0, G=0, B=0]
204800,Color [A=255, R=255, G=255, B=255]
204840,Color [A=255, R=0, G=0, B=0]
252720,Color [A=255, R=255, G=255, B=255]
252760,Color [A=255, R=0, G=0, B=0]
255600,Color [A=255, R=255, G=255, B=255]
255640,Color [A=255, R=0, G=0, B=0]
262080,Color [A=255, R=255, G=255, B=255]
262120,Color [A=255, R=0, G=0, B=0]
263880,Color [A=255, R=255, G=255, B=255]
263920,Color [A=255, R=0, G=0, B=0]
264040,Color [A=255, R=255, G=255, B=255]
264080,Color [A=255, R=0, G=0, B=0]
326440,Color [A=255, R=255, G=255, B=255]
326480,Color [A=255, R=0, G=0, B=0]
392000,Color [A=255, R=255, G=255, B=255]
401320,Color [A=255, R=255, G=255, B=255]
401360,Color [A=255, R=0, G=0, B=0]
414040,Color [A=255, R=255, G=255, B=255]
414080,Color [A=255, R=0, G=0, B=0]
443600,Color [A=255, R=255, G=255, B=255]
443640,Color [A=255, R=0, G=0, B=0]
504480,Color [A=255, R=255, G=255, B=255]
504520,Color [A=255, R=0, G=0, B=0]
504640,Color [A=255, R=255, G=255, B=255]
504680,Color [A=255, R=0, G=0, B=0]
570200,Color [A=255, R=255, G=255, B=255]
598240,Color [A=255, R=255, G=255, B=255]
598280,Color [A=255, R=0, G=0, B=0]
612080,Color [A=255, R=255, G=255, B=255]
612120,Color [A=255, R=0, G=0, B=0]
619400,Color [A=255, R=255, G=255, B=255]
619440,Color [A=255, R=0, G=0, B=0]
629360,Color [A=255, R=255, G=255, B=255]
629400,Color [A=255, R=0, G=0, B=0]
649800,Color [A=255, R=255, G=255, B=255]
649840,Color [A=255, R=0, G=0, B=0]
660480,Color [A=255, R=255, G=255, B=255]
660520,Color [A=255, R=0, G=0, B=0]
703600,Color [A=255, R=255, G=255, B=255]
703640,Color [A=255, R=0, G=0, B=0]
704280,Color [A=255, R=255, G=255, B=255]
704320,Color [A=255, R=0, G=0, B=0]
705200,Color [A=255, R=255, G=255, B=255]
705240,Color [A=255, R=0, G=0, B=0]
706440,Color [A=255, R=255, G=255, B=255]
